elapsed_time,roll,roll_speed,pitch,pitch_speed,z,z_speed,yaw,yaw_speed,control_x,control_y,control_z,control_yaw
1.62,6.530968997563963e-05,-0.000496176703529575,0.0002836038661622893,-0.005063362385539896,0.8269884909636748,-0.0009604214092316899,-3.18814986352204e-05,2.0232677293000864e-05,0,0,0,0
1.64,5.5065167904671736e-05,-0.00043829004428168187,0.00019016554482233303,-0.003590142133172941,0.8269687800120666,-0.0008400358387731905,-3.190931288623996e-05,2.022010303377705e-05,0,0,0,0
1.66,5.041486683886422e-05,-0.0004101471781356379,0.00015415538075576446,-0.00303035506429038,0.826959867756195,-0.0007861645399894835,-3.194530062262533e-05,-2.2178704513964243e-05,0,0,0,0
1.68,4.201878585175637e-05,-0.0003564319932389159,9.803393059500751e-05,-0.0021641824534056483,0.8269437115127712,-0.0006895049141835238,-3.196614868246619e-05,-2.182580860909035e-05,0,0,0,0
1.70,3.4759870256626714e-05,-0.0003061189281429699,5.811752514590215e-05,-0.0015067067124689575,0.8269295376723064,-0.0006036120479939874,-3.1992826948765196e-05,-2.340044232711335e-05,0,0,0,0
1.72,2.8572650497191608e-05,-0.00025932665047866636,3.1220328785533164e-05,-0.000987772493395574,0.8269171650632734,-0.0005263819359378892,-3.203228134967463e-05,-2.3286873903152917e-05,0,0,0,0
1.74,2.335206181059213e-05,-0.00021816786741793619,1.384997253831567e-05,-0.0006310003836678498,0.8269063667444775,-0.0004599318344910169,-3.20673365644931e-05,-2.2876056882740555e-05,0,0,0,0
1.76,1.8971237557474324e-05,-0.00018271869843868854,2.8729221698105723e-06,-0.0003953252849489566,0.8268969236205395,-0.00040265333193405256,-3.209775480935254e-05,-2.2481817641031657e-05,0,0,0,0
1.78,1.70575511416262e-05,-0.00016696746076964625,-9.404271642366251e-07,-0.0003098636933753417,0.8268926505963463,-0.00037701691755367246,-3.208774890694153e-05,1.9865934027600462e-05,0,0,0,0
1.80,1.3731093039822404e-05,-0.000137287107917398,-6.008542631204403e-06,-0.0001637282023607298,0.8268849226654779,-0.0003284680274878484,-3.2134388025752006e-05,1.9370874765145458e-05,0,0,0,0
1.82,1.0997522558842863e-05,-0.00011268563272849542,-8.538141156018555e-06,-7.387340290705076e-05,0.8268781755073068,-0.00028726594971156626,-3.214457039432497e-05,2.1966241242994002e-05,0,0,0,0
1.84,8.765771798567627e-06,-9.172521906677144e-05,-9.444880247801752e-06,-1.5506290228718652e-05,0.8268722829325916,-0.0002508706148905921,-3.213655309614214e-05,2.186366468286567e-05,0,0,0,0
1.86,6.952286998296792e-06,-7.452184440020351e-05,-9.367492486064672e-06,1.753073568909346e-05,0.8268671337377415,-0.00021947250699612148,-3.212889921893842e-05,2.1610577146097208e-05,0,0,0,0
1.88,6.1776559293641935e-06,-6.715311639795971e-05,-9.110786821292977e-06,2.7461728930876204e-05,0.8268648050822704,-0.00020542970569419487,-3.2149418662736525e-05,-2.0891339594237375e-05,0,0,0,0
1.90,4.852470405020764e-06,-5.4133122286879995e-05,-8.352677878519602e-06,4.0012339041537896e-05,0.8268605846149824,-0.0001797249468537699,-3.2148937029830455e-05,-2.220602105817753e-05,0,0,0,0
1.92,3.7874744513913063e-06,-4.3648622005909065e-05,-7.405020060309832e-06,4.450433712941092e-05,0.8268568916051604,-0.00015772677142720284,-3.218872173518856e-05,-2.260019314709e-05,0,0,0,0
1.94,2.932725321088645e-06,-3.4863301751736555e-05,-6.4124935226594296e-06,4.4901355281773195e-05,0.8268536520778977,-0.00013829572152419247,-3.2191502144085424e-05,-2.0127043878281145e-05,0,0,0,0
1.96,2.253541773868971e-06,-2.7489868758975563e-05,-5.444198770997443e-06,4.283492903032502e-05,0.8268508131381828,-0.00012098989911299123,-3.215817505392848e-05,-1.985704124489784e-05,0,0,0,0
1.98,1.719382123085055e-06,-2.158937902161417e-05,-4.542094857260379e-06,3.913123793515236e-05,0.8268483279744487,-0.00010600981720718917,-3.212615118265522e-05,-1.980874542701612e-05,0,0,0,0
